X,Y,OBJECTID,STOP_NAME,STOP_CODE,NAPTAN_ATCO,ROAD_NAME,ROUTES,LIVE_BUS_ARRIVAL,OS_EASTING,OS_NORTHING,POSTCODE,DATE_UPDATED
524360.000000094,185452.999999559,5229677,Hampstead School,37234,490009804W,WESTBERE ROAD,C11,https://tfl.gov.uk/bus/stop/490009804W/,524360,185453,NW2 2RP,2024-12-11 00:00:00+00:00
526820.000000131,181946.999999529,5229678,Church Street Market,37247,490015285N,EDGWARE ROAD,"6, 16, 98, N32, N98",https://tfl.gov.uk/bus/stop/490015285N/,526820,181947,W2 1BS,2024-12-11 00:00:00+00:00
516571.000000168,183820.999999493,5229679,Jubilee Road,37248,490008583S,BILTON ROAD,297,https://tfl.gov.uk/bus/stop/490008583S/,516571,183821,UB6 7HQ,2024-12-11 00:00:00+00:00
515399.000000081,172951.999999523,5229680,Twickenham Green,6424,490013869S,THE GREEN,"267, 281, 290, 681, R70, N22",https://tfl.gov.uk/bus/stop/490013869S/,515399,172952,TW2 5TP,2024-12-11 00:00:00+00:00
514485.000000111,171221.999999546,5229681,Parkside,6433,490010806S,HAMPTON HILL HIGH STREET,"285, R68, R70",https://tfl.gov.uk/bus/stop/490010806S/,514485,171222,TW12 1NT,2024-12-11 00:00:00+00:00
514208.00000011,170097.999999546,5229682,Hampton Pool,6449,490007736N,HAMPTON HIGH STREET,R68,https://tfl.gov.uk/bus/stop/490007736N/,514208,170098,TW12 2SX,2024-12-11 00:00:00+00:00
525940.000000132,164640.999999544,5229683,Benhill Avenue / Throwley Way,6480,490013651F,BENHILL AVENUE,"154, S2",https://tfl.gov.uk/bus/stop/490013651F/,525940,164641,SM1 4DD,2024-12-11 00:00:00+00:00
529213.000000137,163763.999999459,5229684,Elgin Road,6500,490006478W,STAFFORD ROAD,"154, 157",https://tfl.gov.uk/bus/stop/490006478W/,529213,163764,SM6 9AP,2024-12-11 00:00:00+00:00
529798.000000139,163943.999999366,5229685,Stafford Road / Sandy Lane South,6526,490011925E,STAFFORD ROAD,157,https://tfl.gov.uk/bus/stop/490011925E/,529798,163944,SM6 9BU,2024-12-11 00:00:00+00:00
531038.000000088,164470.999999442,5229686,Waddon Leisure Centre / Fiveways,6533,490006869EB,STAFFORD ROAD,"154, 157",https://tfl.gov.uk/bus/stop/490006869EB/,531038,164471,CR0 4NE,2024-12-11 00:00:00+00:00
533614.00000013,179838.999999532,5229687,Boss Street,654,490013745S,TOOLEY STREET,"47, 108, 188, 381, N199, N381",https://tfl.gov.uk/bus/stop/490013745S/,533614,179839,SE1 2NR,2024-12-11 00:00:00+00:00
534107.000000114,168558.999999577,5229688,Portland Road,6554,490011128M,SOUTH NORWOOD HIGH STREET,"75, 157",https://tfl.gov.uk/bus/stop/490011128M/,534107,168559,SE25 6EF,2024-12-11 00:00:00+00:00
528619.000000087,188068.999999449,5229689,Highgate Station,9432,490012359E,ARCHWAY ROAD,"43, 134, 234, UL4, UL58, N20",https://tfl.gov.uk/bus/stop/490012359E/,528619,188069,N6 5AA,2024-12-11 00:00:00+00:00
536838.000000238,191516.999999336,5229690,Trinity Park,9436,490013804E,SOUTHEND ROAD (NORTH CIRCULAR ROAD),34,https://tfl.gov.uk/bus/stop/490013804E/,536838,191517,E4 8TD,2024-12-11 00:00:00+00:00
531242.000000137,183179.999999524,5229691,Baron Street / Chapel Market,9487,490003650T,BARON STREET,"30, 73, 476, N73, N277",https://tfl.gov.uk/bus/stop/490003650T/,531242,183180,N1 9HP,2024-12-11 00:00:00+00:00
541161.000000302,180125.999999397,5229692,Pontoon Dock Station (DLR),9514,490009918W,NORTH WOOLWICH ROAD,"241, 330, UL48, UL61",https://tfl.gov.uk/bus/stop/490009918W/,541161,180126,E16 2SB,2024-12-11 00:00:00+00:00
540878.00000042,180083.999999396,5229693,Mill Road,9516,490009438W,NORTH WOOLWICH ROAD,330,https://tfl.gov.uk/bus/stop/490009438W/,540878,180084,E16 2TT,2024-12-11 00:00:00+00:00
541459.000000292,180169.999999395,5229694,Thames Barrier,9517,490013206E,NORTH WOOLWICH ROAD,"241, 330",https://tfl.gov.uk/bus/stop/490013206E/,541459,180170,E16 2BY,2024-12-11 00:00:00+00:00
511637.00000006,174770.999999546,5229695,Green Lane,16804,490007467E,STAINES ROAD,"116, 117, 235, 635",https://tfl.gov.uk/bus/stop/490007467E/,511637,174771,TW4 5AH,2024-12-11 00:00:00+00:00
506972.0000001,172989.999999557,5229696,Short Lane,16817,40004402015A,LONDON ROAD,116,https://tfl.gov.uk/bus/stop/40004402015A/,506972,172990,TW19 7AD,2024-12-11 00:00:00+00:00
506418.000000046,172763.999999615,5229697,Long Lane,16820,40004402016A,LONDON ROAD,116,https://tfl.gov.uk/bus/stop/40004402016A/,506418,172764,TW15 3AJ,2024-12-11 00:00:00+00:00
504450.000000055,171958.999999609,5229698,Crooked Billet Roundabout,16825,40004402020A,LONDON ROAD,"203, 216",https://tfl.gov.uk/bus/stop/40004402020A/,504450,171959,TW18 4HL,2024-12-11 00:00:00+00:00
508029.000000083,171572.999999546,5229699,Chalmers Road East,16840,40004402102A,FELTHAM ROAD,117,https://tfl.gov.uk/bus/stop/40004402102A/,508029,171573,TW15 1AB,2024-12-11 00:00:00+00:00
507124.000000059,171510.999999602,5229700,Ashford War Memorial,16843,40004402106A,CHURCH ROAD,"117, 216, 290",https://tfl.gov.uk/bus/stop/40004402106A/,507124,171511,TW15 2GA,2024-12-11 00:00:00+00:00
506380.000000055,171754.999999616,5229701,Stanwell Road,16850,40004402113A,WOODTHORPE ROAD,117,https://tfl.gov.uk/bus/stop/40004402113A/,506380,171755,TW15 2RU,2024-12-11 00:00:00+00:00
505830.000000052,171335.999999616,5229702,Ferndale Road,16855,40004402115B,WOODTHORPE ROAD,117,https://tfl.gov.uk/bus/stop/40004402115B/,505830,171336,TW15 3LF,2024-12-11 00:00:00+00:00
512930.000000103,169539.999999556,5229703,Hampton Care Nursing Home,16877,490012798E,UPPER SUNBURY ROAD,216,https://tfl.gov.uk/bus/stop/490012798E/,512930,169540,TW12 2DQ,2024-12-11 00:00:00+00:00
511722.000000106,169472.999999561,5229704,Bramwell Close,16880,40004402024C,HARFIELD ROAD,216,https://tfl.gov.uk/bus/stop/40004402024C/,511722,169473,TW16 5AU,2024-12-11 00:00:00+00:00
551323.000000341,187450.999999237,5229705,Norwood Avenue,18351,490010443W,RUSH GREEN ROAD,"5, 128, 175, N15",https://tfl.gov.uk/bus/stop/490010443W/,551323,187451,RM7 0PU,2024-12-11 00:00:00+00:00
551401.000000339,187462.999999236,5229706,Norwood Avenue,18352,490010443E,RUSH GREEN ROAD,"5, 128, 175, N15",https://tfl.gov.uk/bus/stop/490010443E/,551401,187463,RM7 0PS,2024-12-11 00:00:00+00:00
550195.000000295,190172.999999147,5229707,Hainault Road,18356,490007655S,COLLIER ROW LANE,"175, 247, 294, 365, 375",https://tfl.gov.uk/bus/stop/490007655S/,550195,190173,RM5 3DR,2024-12-11 00:00:00+00:00
550546.000000296,191400.999999138,5229708,Belle Vue Road,18365,490003843E,CHASE CROSS ROAD,"175, 375, 651",https://tfl.gov.uk/bus/stop/490003843E/,550546,191401,RM5 3YS,2024-12-11 00:00:00+00:00
529669.000000214,194781.999999473,5229709,West Grove Primary School,27894,490006036N,CHASE ROAD,"121, N91",https://tfl.gov.uk/bus/stop/490006036N/,529669,194782,N14 4JF,2024-12-11 00:00:00+00:00
510863.000000026,177454.999999613,5229710,Cranford Lane / Redwood Estate,27907,490012243E,CRANFORD LANE,"111, H28",https://tfl.gov.uk/bus/stop/490012243E/,510863,177455,TW5 9PH,2024-12-11 00:00:00+00:00
554127.000000661,192326.999999306,5229711,Brookside School,27918,490004473W,DAGNAM PARK DRIVE,"174, 294, 346, 674, N86",https://tfl.gov.uk/bus/stop/490004473W/,554127,192327,RM3 9EN,2024-12-11 00:00:00+00:00
553989.000001242,192803.999999556,5229712,Tees Drive,27923,490013182E,WHITCHURCH ROAD,294,https://tfl.gov.uk/bus/stop/490013182E/,553989,192804,RM3 9AD,2024-12-11 00:00:00+00:00
537363.000000441,193080.999999502,5229713,Alpha Road,18076,490003270A,OLD CHURCH ROAD,"97, 215, 397, N26",https://tfl.gov.uk/bus/stop/490003270A/,537363,193081,E4 8BZ,2024-12-11 00:00:00+00:00
530452.000000176,186731.999999563,5229714,Tollington Park,18081,490013692S,HORNSEY ROAD,"91, N91",https://tfl.gov.uk/bus/stop/490013692S/,530452,186732,N19 4HT,2024-12-11 00:00:00+00:00
526144.000000039,177299.999999517,5229715,Worlds End Health Centre,1809,490009370W,KING'S ROAD,"11, 22, C3, N11, N22",https://tfl.gov.uk/bus/stop/490009370W/,526144,177300,SW10 0SA,2024-12-11 00:00:00+00:00
522833.00000006,196050.999999568,5229716,Quinta Drive,18107,490011379E1,BARNET ROAD,"107, 606",https://tfl.gov.uk/bus/stop/490011379E1/,522833,196051,EN5 3HA,2024-12-11 00:00:00+00:00
525904.000000071,195947.999999545,5229717,Warwick Road,18113,490014253W,STATION ROAD,"107, 307, 326, 384",https://tfl.gov.uk/bus/stop/490014253W/,525904,195948,EN5 1PS,2024-12-11 00:00:00+00:00
527006.000000119,195529.999999515,5229718,Crescent Road,18118,490005744N,EAST BARNET ROAD,"184, 307, 326, 383, 626",https://tfl.gov.uk/bus/stop/490005744N/,527006,195530,EN4 8QT,2024-12-11 00:00:00+00:00
535615.000000158,178907.999999509,5229719,Surrey Quays Station,33453,490000229O,ROTHERHITHE OLD ROAD,"1, 47, 188, 199, 225, 381, UL3, UL53, N199, N381",https://tfl.gov.uk/bus/stop/490000229O/,535615,178908,SE16 2QD,2024-12-11 00:00:00+00:00
518384.000000059,165871.999999582,5229720,Malvern Road,33475,490009534W,THORNHILL ROAD,K1,https://tfl.gov.uk/bus/stop/490009534W/,518384,165872,KT6 7TL,2024-12-11 00:00:00+00:00
520549.999999576,191579.9999995,5229721,Edwin Road,33500,490005779E,DEANSBROOK ROAD,"302, 628, 642",https://tfl.gov.uk/bus/stop/490005779E/,520550,191580,HA8 9DJ,2024-12-11 00:00:00+00:00
515335.00000022,187291.999999351,5229722,Harrow School,33538,490007866S,HARROW HIGH STREET,"258, H17",https://tfl.gov.uk/bus/stop/490007866S/,515335,187292,HA1 3HT,2024-12-11 00:00:00+00:00
510781.000000109,181043.999999561,5229723,Hayes / The Grapes,3549,490013384S,UXBRIDGE ROAD,"427, SL8, N207",https://tfl.gov.uk/bus/stop/490013384S/,510781,181044,UB3 3EX,2024-12-11 00:00:00+00:00
535020.000000174,166131.999999462,5229724,Shirley Clinic,35491,490012099S,SHIRLEY ROAD,"130, 367, 689",https://tfl.gov.uk/bus/stop/490012099S/,535020,166132,CR0 7LQ,2024-12-11 00:00:00+00:00
542610.000000173,177514.999999355,5229725,Queen Elizabeth Hospital / Main Entrance,35503,490011309H2,STADIUM ROAD,"161, 178, 291, 386, 469, 486",https://tfl.gov.uk/bus/stop/490011309H2/,542610,177515,SE18 4LH,2024-12-11 00:00:00+00:00
551876.000000371,177756.999998931,5229726,Manor Road / Aperfield Road,35518,490013540E,MANOR ROAD,"99, N89",https://tfl.gov.uk/bus/stop/490013540E/,551876,177757,DA8 2AE,2024-12-11 00:00:00+00:00
525105.000000129,182220.999999538,5229727,Elgin Avenue / Chippenham Road,35519,490006473W,ELGIN AVENUE,"31, 36, 36X, 328, Y23, Y31, Y316, Y328, N28, N31",https://tfl.gov.uk/bus/stop/490006473W/,525105,182221,W9 2AT,2024-12-11 00:00:00+00:00
507748.000000063,171546.999999593,5229728,Chattern Hill,3553,40004402103A,FELTHAM ROAD,117,https://tfl.gov.uk/bus/stop/40004402103A/,507748,171547,TW15 1DP,2024-12-11 00:00:00+00:00
520975.000000061,194014.999999585,5229729,Moat Mount Open Space,27599,490009960S,BARNET WAY (BARNET BY-PASS),"292, 384, 606",https://tfl.gov.uk/bus/stop/490009960S/,520975,194015,NW7 3AL,2024-12-11 00:00:00+00:00
520838.000000036,194734.999999597,5229730,Scratchwood Park,27597,490011961S,BARNET WAY (BARNET BY-PASS),"292, 384, 606",https://tfl.gov.uk/bus/stop/490011961S/,520838,194735,NW7 4HU,2024-12-11 00:00:00+00:00
508885.00000013,187778.999999654,5229731,Ruislip Young Peoples Centre,27595,490011778S,BURY STREET,"331, H13",https://tfl.gov.uk/bus/stop/490011778S/,508885,187779,HA4 7SU,2024-12-11 00:00:00+00:00
508836.00000013,187792.999999654,5229732,Ruislip Young Peoples Centre,27594,490011778N,BURY STREET,"331, H13",https://tfl.gov.uk/bus/stop/490011778N/,508836,187793,HA4 7SX,2024-12-11 00:00:00+00:00
529992.000000045,159835.999999431,5229733,The Avenue ,27591,490001253A,BRIGHTON ROAD,"60, 166, 405, 434, N68",https://tfl.gov.uk/bus/stop/490001253A/,529992,159836,CR5 2NA,2024-12-11 00:00:00+00:00
525554.000000062,191144.999999511,5229734,Long Lane,2759,490009322A,BALLARDS LANE,"13, 125, 460, 626, 683, Y13, N20",https://tfl.gov.uk/bus/stop/490009322A/,525554,191145,N3 1LJ,2024-12-11 00:00:00+00:00
546227.000000374,174402.999999293,5229735,Wellington Avenue / Blackfen Road,27589,490015262S1,WELLINGTON AVENUE,"51, 625",https://tfl.gov.uk/bus/stop/490015262S1/,546227,174403,DA15 9HG,2024-12-11 00:00:00+00:00
522301.0000001,179397.99999954,5229736,Kelmscott Gardens,27588,490012595S,ASKEW ROAD,"218, 306, Y218, N266",https://tfl.gov.uk/bus/stop/490012595S/,522301,179398,W12 9BA,2024-12-11 00:00:00+00:00
522280.000000099,179429.999999539,5229737,Kelmscott Gardens,27587,490012595N,ASKEW ROAD,"218, 306, Y218, N266",https://tfl.gov.uk/bus/stop/490012595N/,522280,179430,W12 9DB,2024-12-11 00:00:00+00:00
547327.000000294,179794.99999915,5229738,Southmere Lake,34813,490010190N,HARROW MANOR WAY,"177, 229, 244, 301, 401, 472, 601, 602, 669, N1",https://tfl.gov.uk/bus/stop/490010190N/,547327,179795,SE2 9XJ,2024-12-11 00:00:00+00:00
547367.000000294,179886.999999149,5229739,Southmere Lake,34812,490010190S,HARROW MANOR WAY,"177, 229, 244, 301, 401, 472, 601, 602, 669, N1",https://tfl.gov.uk/bus/stop/490010190S/,547367,179887,SE2 9FG,2024-12-11 00:00:00+00:00
524738.000000134,183044.999999546,5229740,Carlton Vale,34801,490004806N,FERNHEAD ROAD,"36, 187",https://tfl.gov.uk/bus/stop/490004806N/,524738,183045,W9 3EJ,2024-12-11 00:00:00+00:00
524849.000000133,182648.999999545,5229741,Fordingley Road,34800,490006901N,FERNHEAD ROAD,"36, 187",https://tfl.gov.uk/bus/stop/490006901N/,524849,182649,W9 3EN,2024-12-11 00:00:00+00:00
523470.000000125,179132.999999547,5229742,Brook Green,3480,490004456N,SHEPHERD'S BUSH ROAD,"72, 220, 283, 295, Y295, N72",https://tfl.gov.uk/bus/stop/490004456N/,523470,179133,W6 7PB,2024-12-11 00:00:00+00:00
537661.000000173,182977.999999327,5229743,Bow Church,348,490004215M,BOW ROAD,"8, 25, 108, 276, 425, 488, N25, N205",https://tfl.gov.uk/bus/stop/490004215M/,537661,182978,E3 2TD,2024-12-11 00:00:00+00:00
527009.000000133,180820.999999528,5229744,Victoria Gate,3235,490014055W,BAYSWATER ROAD,"94, 148, 274, Y94, Y148, N207",https://tfl.gov.uk/bus/stop/490014055W/,527009,180821,W2 2UH,2024-12-11 00:00:00+00:00
527001.000000133,180835.999999526,5229745,Victoria Gate,3234,490014055E,BAYSWATER ROAD,"94, 148, 274, Y94, Y148, N207",https://tfl.gov.uk/bus/stop/490014055E/,527001,180836,W2 2LU,2024-12-11 00:00:00+00:00
544564.000000104,165946.999999148,5229746,Crofton Lane / Crofton Road,3231,490005788N,CROFTON LANE,"208, R3, N199",https://tfl.gov.uk/bus/stop/490005788N/,544564,165947,BR5 1HH,2024-12-11 00:00:00+00:00
517739.000000167,180611.999999493,5229747,Ealing Broadway Centre,3227,490006291L,EALING HIGH STREET,"65, N65",https://tfl.gov.uk/bus/stop/490006291L/,517739,180612,W5 5DB,2024-12-11 00:00:00+00:00
536307.000000116,187143.999999535,5229748,Lea Bridge Station,3219,490011583W,LEA BRIDGE ROAD,"55, 56, N38, N55",https://tfl.gov.uk/bus/stop/490011583W/,536307,187144,E10 7DQ,2024-12-11 00:00:00+00:00
534792.000000144,169302.99999953,5229749,Anerley / The Mitre,6561,490003318AV,CROYDON ROAD,"75, 157, 197, 356",https://tfl.gov.uk/bus/stop/490003318AV/,534792,169303,SE20 7UR,2024-12-11 00:00:00+00:00
533041.00000027,167320.999999361,5229750,Selhurst New Road,6569,490013549N,SELHURST ROAD,"75, 157",https://tfl.gov.uk/bus/stop/490013549N/,533041,167321,SE25 5PP,2024-12-11 00:00:00+00:00
533074.000000599,155843.99999972,5229751,Westway Common,BP911,40004410088B,CHALDON ROAD,"404, 466",https://tfl.gov.uk/bus/stop/40004410088B/,533074,155844,CR3 5PG,2024-12-11 00:00:00+00:00
531963.999999678,156929.999999274,5229752,Coulsdon Common / The Fox,BP915,490005638S,COULSDON ROAD,"404, 466",https://tfl.gov.uk/bus/stop/490005638S/,531964,156930,CR3 5QS,2024-12-11 00:00:00+00:00
515895.000000034,175594.999999588,5229753,Clock Tower Industrial Estate,BP925,490005440W,WORTON ROAD,H20,https://tfl.gov.uk/bus/stop/490005440W/,515895,175595,TW7 6DW,2024-12-11 00:00:00+00:00
522517.999999992,191376.999999426,5229754,Page Street,20865,490010722E,PURSLEY ROAD,221,https://tfl.gov.uk/bus/stop/490010722E/,522518,191377,NW7 2DY,2024-12-11 00:00:00+00:00
547415.000000164,183566.999999262,5229755,Castle Green Recreation Ground,20880,490004842E,RIPPLE ROAD,"173, 287, 687",https://tfl.gov.uk/bus/stop/490004842E/,547415,183567,IG11 0TT,2024-12-11 00:00:00+00:00
546163.000000252,191968.999999238,5229756,Tunstall Avenue,20885,490013454W,NEW NORTH ROAD,"150, 247, N8",https://tfl.gov.uk/bus/stop/490013454W/,546163,191969,IG6 3EL,2024-12-11 00:00:00+00:00
546456.000000243,192319.999999235,5229757,Coppice Primary School,20887,490011505W2,MANFORD WAY,150,https://tfl.gov.uk/bus/stop/490011505W2/,546456,192320,IG7 4AD,2024-12-11 00:00:00+00:00
540685.000000235,188281.999999379,5229758,Wanstead Station,20907,490000250A,HARRIER AVENUE,"66, 145, UL47, N8",https://tfl.gov.uk/bus/stop/490000250A/,540685,188282,E11 2NT,2024-12-11 00:00:00+00:00
537737.000000033,188084.999999291,5229759,High Road Leyton / Bakers Arms,20932,490009130N,LEA BRIDGE ROAD,"55, 56, W16, N38, N55",https://tfl.gov.uk/bus/stop/490009130N/,537737,188085,E10 7EQ,2024-12-11 00:00:00+00:00
519388.000000104,186363.999999468,5229760,Wembley Park Station,20992,490000257M,Bridge Road,"206, 223, 297",https://tfl.gov.uk/bus/stop/490000257M/,519388,186364,HA9 9JP,2024-12-11 00:00:00+00:00
519192.000000095,186191.99999946,5229761,Empire Way,20994,490014384J,WEMBLEY PARK DRIVE,"83, 182, 206, 223, 297, N83",https://tfl.gov.uk/bus/stop/490014384J/,519192,186192,HA9 8HQ,2024-12-11 00:00:00+00:00
536256.000000156,176942.999999496,5229762,New Cross Gate Station,26343,490000156O,NEW CROSS ROAD,"21, 53, 136, 171, 172, 177, 321, 436, 453, UL53, N21, N53, N89, N136, N171",https://tfl.gov.uk/bus/stop/490000156O/,536256,176943,SE14 6AH,2024-12-11 00:00:00+00:00
533127.00000019,176710.999999519,5229763,Vestry Road,26348,490012357E1,PECKHAM ROAD,"12, 36, 171, 345, 436, N89, N136, N171",https://tfl.gov.uk/bus/stop/490012357E1/,533127,176711,SE5 7NA,2024-12-11 00:00:00+00:00
532397.000000162,179716.99999948,5229764,Borough Station,26351,490000026C,BOROUGH HIGH STREET,"133, N133",https://tfl.gov.uk/bus/stop/490000026C/,532397,179717,SE1 1JX,2024-12-11 00:00:00+00:00
536974.000000164,173324.999999452,5229765,St Dunstans College,26355,490006767W,STANSTEAD ROAD,"171, 185, N171",https://tfl.gov.uk/bus/stop/490006767W/,536974,173325,SE6 4XB,2024-12-11 00:00:00+00:00
536052.000000188,173293.999999489,5229766,Stanstead Road / Colfe Road,26414,490005717E1,STANSTEAD ROAD,"122, 185",https://tfl.gov.uk/bus/stop/490005717E1/,536052,173294,SE23 1HP,2024-12-11 00:00:00+00:00
532065.000000183,187443.999999562,5229767,Manor House Station,26436,490015501K,GREEN LANES,"141, 341",https://tfl.gov.uk/bus/stop/490015501K/,532065,187444,N4 2ES,2024-12-11 00:00:00+00:00
532325.000000193,188756.999999556,5229768,Chestnuts Primary School,26442,490014862HS,BLACK BOY LANE,"67, 341",https://tfl.gov.uk/bus/stop/490014862HS/,532325,188757,N15 3AS,2024-12-11 00:00:00+00:00
540258.999999893,168385.999998976,5229769,Hayes Road / Cameron Road,18370,490004724N,HAYES ROAD,"119, 146, 246, 314, 352",https://tfl.gov.uk/bus/stop/490004724N/,540259,168386,BR2 9AA,2024-12-11 00:00:00+00:00
508544.00000005,173621.999999606,5229770,Bedfont Green,1838,490003786E,STAINES ROAD,"116, H25",https://tfl.gov.uk/bus/stop/490003786E/,508544,173622,TW14 8JU,2024-12-11 00:00:00+00:00
552774.000000383,185296.999999196,5229771,Calbourne Avenue,18383,490004675W,CORONATION DRIVE,252,https://tfl.gov.uk/bus/stop/490004675W/,552774,185297,RM12 5BL,2024-12-11 00:00:00+00:00
550544.000000117,182953.999999245,5229772,South Street,18389,490012338W,NEW ROAD,"174, 287",https://tfl.gov.uk/bus/stop/490012338W/,550544,182954,RM13 8SF,2024-12-11 00:00:00+00:00
550534.000000121,188895.999999178,5229773,Como Street,18397,490005096W,MAWNEY ROAD,"252, 651",https://tfl.gov.uk/bus/stop/490005096W/,550534,188896,RM7 7HX,2024-12-11 00:00:00+00:00
557190.00000029,186762.99999907,5229774,Pond Walk,18414,490011093S,FRONT LANE,"346, 646",https://tfl.gov.uk/bus/stop/490011093S/,557190,186763,RM14 3YD,2024-12-11 00:00:00+00:00
550070.000000289,191608.99999915,5229775,Burland Road,18420,490004594S,CLOCKHOUSE LANE,"365, 651",https://tfl.gov.uk/bus/stop/490004594S/,550070,191609,RM5 3QS,2024-12-11 00:00:00+00:00
553218.000000375,186688.999999235,5229776,Stanley Road,18424,490012555N,ABBS CROSS LANE,"165, 365, 372",https://tfl.gov.uk/bus/stop/490012555N/,553218,186689,RM12 4XR,2024-12-11 00:00:00+00:00
553179.000000375,186435.999999237,5229777,Suttons Avenue,18425,490013083S,ABBS CROSS LANE,"165, 365, 372",https://tfl.gov.uk/bus/stop/490013083S/,553179,186436,RM12 4NA,2024-12-11 00:00:00+00:00
553051.000000383,186141.999999189,5229778,Abbs Cross Academy,18428,490003050W,ELM PARK AVENUE,"165, 365, 372",https://tfl.gov.uk/bus/stop/490003050W/,553051,186142,RM12 4SP,2024-12-11 00:00:00+00:00
541970.000000248,162905.999999385,5229779,Keston Church,27612,490014678E,DOWNE ROAD,146,https://tfl.gov.uk/bus/stop/490014678E/,541970,162906,BR2 6AA,2024-12-11 00:00:00+00:00
522003.00000011,179163.999999537,5229780,Stamford Brook Road,27615,490012522N,GOLDHAWK ROAD,237,https://tfl.gov.uk/bus/stop/490012522N/,522003,179164,W6 0XF,2024-12-11 00:00:00+00:00
534207.000000181,166927.999999491,5229781,Blackhorse Lane,17856,490002017B,MORLAND ROAD,197,https://tfl.gov.uk/bus/stop/490002017B/,534207,166928,CR0 6HF,2024-12-11 00:00:00+00:00
521348.000000096,168588.999999562,5229782,New Malden Station,1787,490001206A,NEW MALDEN HIGH STREET,213,https://tfl.gov.uk/bus/stop/490001206A/,521348,168589,KT3 4DQ,2024-12-11 00:00:00+00:00
531617.000000402,168901.999999387,5229783,Braemar Avenue,17882,490004232N,MELFORT ROAD,50,https://tfl.gov.uk/bus/stop/490004232N/,531617,168902,CR7 7RU,2024-12-11 00:00:00+00:00
532470.000000383,168347.999999308,5229784,Thornton Heath Clock Tower,17890,490015449H,THORNTON HEATH HIGH STREET,"50, 130, 198",https://tfl.gov.uk/bus/stop/490015449H/,532470,168348,CR7 8RY,2024-12-11 00:00:00+00:00
534723.000000135,185445.999999471,5229785,Pembury Road / Downs Park Road,17899,490010900S,PEMBURY ROAD,56,https://tfl.gov.uk/bus/stop/490010900S/,534723,185446,E5 8JG,2024-12-11 00:00:00+00:00
527995.000000135,181013.999999522,5229786,Marble Arch Station,179,490000144O,OXFORD STREET,"7, 98, Y7, Y7N, N7, N98",https://tfl.gov.uk/bus/stop/490000144O/,527995,181014,W1K 7JA,2024-12-11 00:00:00+00:00
538210.000000214,190379.999999403,5229787,Victoria Road,17918,490014062N,FULBOURNE ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490014062N/,538210,190380,E17 4HB,2024-12-11 00:00:00+00:00
538588.000000177,192853.999999287,5229788,St Annes Parish Church,17937,490008979S,LARKSHALL ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490008979S/,538588,192854,E4 6NP,2024-12-11 00:00:00+00:00
538600.000000176,192919.999999283,5229789,St Annes Parish Church,17938,490008979N,LARKSHALL ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490008979N/,538600,192920,E4 6NX,2024-12-11 00:00:00+00:00
540427.000000355,185737.999999505,5229790,Bignold Road,35550,490003999N,DAMES ROAD,"58, 308",https://tfl.gov.uk/bus/stop/490003999N/,540427,185738,E7 0DS,2024-12-11 00:00:00+00:00
525002.000000083,170295.999999554,5229791,Bertram Cottages,35560,490003936N,HARTFIELD ROAD,"163, 164",https://tfl.gov.uk/bus/stop/490003936N/,525002,170296,SW19 3ES,2024-12-11 00:00:00+00:00
525697.000000125,164790.999999535,5229792,Crown Road,35573,490005844Y,CROWN ROAD,"80, 151, 154, 164, 280, 470, 613, S1, S3, N44",https://tfl.gov.uk/bus/stop/490005844Y/,525697,164791,SM1 1PG,2024-12-11 00:00:00+00:00
536998.000000166,184751.999999347,5229793,Berkshire Road,35574,490003926S1,BERKSHIRE ROAD,276,https://tfl.gov.uk/bus/stop/490003926S1/,536998,184752,E9 5LL,2024-12-11 00:00:00+00:00
552554.000000167,177219.99999934,5229794,Grange Way,35582,490007367N,SLADE GREEN ROAD,"99, N89",https://tfl.gov.uk/bus/stop/490007367N/,552554,177220,DA8 2JW,2024-12-11 00:00:00+00:00
545538.000000265,188608.999999346,5229795,Aldborough Road South,4318,490019701NU,EASTERN AVENUE,"66, 296, 396",https://tfl.gov.uk/bus/stop/490019701NU/,545538,188609,IG2 7JD,2024-12-11 00:00:00+00:00
543165.0000003,188439.999999423,5229796,Gants Hill Station,4321,490000085G,EASTERN AVENUE,"66, 462, UL47, N8",https://tfl.gov.uk/bus/stop/490000085G/,543165,188440,IG2 6NE,2024-12-11 00:00:00+00:00
545499.000000266,188608.999999349,5229797,Aldborough Road North,4322,490003171E,EASTERN AVENUE,"66, 296, 396",https://tfl.gov.uk/bus/stop/490003171E/,545499,188609,IG2 7RY,2024-12-11 00:00:00+00:00
532777.000000117,177741.999999492,5229798,Portland Street,8440,Unknown,ALBANY ROAD,Unknown,https://tfl.gov.uk/bus/stop//,532777,177742,SE17 2GA,2024-12-11 00:00:00+00:00
518888.000000105,178018.99999955,5229799,Kew Bridge Station,35402,Unknown,KEW BRIDGE ROAD,Unknown,https://tfl.gov.uk/bus/stop//,518888,178019,TW8 0HR,2024-12-11 00:00:00+00:00
514838.000000055,189037.999999592,5229800,Cunningham Park,34003,Unknown,HARROW VIEW,Unknown,https://tfl.gov.uk/bus/stop//,514838,189038,HA1 4TF,2024-12-11 00:00:00+00:00
